Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Información,17/11/2024 16:04:47,Windows Error Reporting,1001,Ninguno,"Depósito con errores 2001656869875323465, tipo 5
Nombre de evento: RADAR_PRE_LEAK_64
Respuesta: No disponible
Identificador de archivo .cab: 0

Firma del problema:
P1: msedge.exe
P2: 131.0.2903.51
P3: 10.0.20348.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Archivos adjuntos:
\\?\C:\Users\ADMINI~1\AppData\Local\Temp\RDRC304.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2dcdc036-252d-4725-971b-7f7778996628.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a6916cac-80a0-4d1d-96e5-204a792c7367.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.c721b27e-090b-4551-9a1e-c924f68e1304.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7795983a-6853-4ea2-8b25-df3b139740bf.tmp.txt

Es posible que estos archivos estén disponibles aquí:


Símbolo de análisis: 
Nueva búsqueda de una solución: 0
Id. de informe: 675f193e-95a0-4909-8917-323223d93b26
Estado del informe: 268435456
Depósito con algoritmo hash: c15f69f543acc5abebc7505163239249
GUID de archivo .cab: 0"
Información,17/11/2024 16:04:42,Microsoft-Windows-Security-SPP,1033,Ninguno,"Se excluyeron las directivas porque solo están definidas con el atributo de solo invalidación.
Nombres de directiva=(Security-SPP-Reserved-EnableNotificationMode) 
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Id. de SKU=1d02774d-66ab-4c57-8b14-e254fdce09d4"
Información,17/11/2024 16:04:42,Microsoft-Windows-Security-SPP,1034,Ninguno,Se encontró una definición duplicada de la directiva. Nombre de directiva=Security-SPP-Reserved-LicenseProperties  Prioridad=100
Información,17/11/2024 16:04:42,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Advertencia,17/11/2024 16:04:25,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (PS_SmisProvider) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Microsoft\Windows\Storage\SM, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,17/11/2024 16:04:25,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (PS_SmisProvider) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Microsoft\Windows\Storage\SM, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Error,17/11/2024 16:04:23,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos WMIStorage intentó registrar la consulta ""SELECT * FROM MSFT_SMStorageEvent"" en la que no existe la clase de destino ""MSFT_SMStorageEvent"" en el espacio de nombres //./ROOT/Microsoft/Windows/Storage/SM. Se omitirá la consulta."
Error,17/11/2024 16:04:23,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""SELECT * FROM MSFT_SMStorageEvent"" en la que no existe la clase de destino ""MSFT_SMStorageEvent"" en el espacio de nombres //./ROOT/Microsoft/Windows/Storage/SM. Se omitirá la consulta."
Información,17/11/2024 15:54:10,Microsoft-Windows-Winlogon,6000,Ninguno,El suscriptor de notificaciones winlogon <SessionEnv> no estaba disponible para controlar un evento de notificación.
Información,17/11/2024 15:54:09,Microsoft-Windows-Winlogon,6003,Ninguno,El suscriptor de notificaciones winlogon <SessionEnv> no estaba disponible para controlar un evento de notificación crítico.
Información,17/11/2024 15:53:35,Microsoft-Windows-CAPI2,4111,Ninguno,"Actualización automática correcta de la lista raíz de terceros con fecha efectiva: ‎martes, ‎14‎ de ‎mayo‎ de ‎2024 17:23:18."
Información,17/11/2024 15:53:35,Microsoft-Windows-CAPI2,4108,Ninguno,"Eliminación automática correcta de certificado raíz de terceros: sujeto: <OU=Class 3 Public Primary Certification Authority, O=""VeriSign, Inc."", C=US>, huella digital Sha1: <4F65566336DB6598581D584A596C87934D5F2AB4>."
Información,17/11/2024 15:53:35,Microsoft-Windows-CAPI2,4109,Ninguno,"Actualización automática correcta de propiedad de certificado raíz de terceros: sujeto: <OU=Class 3 Public Primary Certification Authority, O=""VeriSign, Inc."", C=US>, huella digital Sha1: <742C3192E607E424EB4549542BE1BBC53E6174E2>."
Información,17/11/2024 15:38:07,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:06Z. Motivo: RulesEngine.
Información,17/11/2024 15:37:36,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 15:22:27,MsiInstaller,1042,Ninguno,Finalizando una transacción de Windows Installer: {BDD79957-5801-4A2D-B09E-852E7FA64D01}. Id. de proceso del cliente: 1628.
Información,17/11/2024 15:22:27,MsiInstaller,1040,Ninguno,Iniciando una transacción de Windows Installer: {BDD79957-5801-4A2D-B09E-852E7FA64D01}. Id. de proceso del cliente: 1628.
Información,17/11/2024 15:11:42,Microsoft-Windows-LoadPerf,1000,Ninguno,Se cargaron correctamente los contadores de rendimiento del servicio WmiApRpl (WmiApRpl). Los datos de registro en la sección de datos contienen los nuevos valores de los índices asignados a este servicio.
Información,17/11/2024 15:11:42,Microsoft-Windows-LoadPerf,1001,Ninguno,Se quitaron correctamente los contadores de rendimiento del servicio WmiApRpl (WmiApRpl). Los datos de registro contienen los nuevos valores de las entradas del Registro Último contador y Última ayuda del sistema.
Información,17/11/2024 15:10:10,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:10Z. Motivo: RulesEngine.
Información,17/11/2024 15:09:40,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 15:09:40,Microsoft-Windows-Security-SPP,900,Ninguno,"Se está iniciando el servicio de protección de software.
Parámetros:<explicit>"
Información,17/11/2024 15:09:39,Microsoft-Windows-MSDTC 2,4202,TM,"MSDTC se inició con la configuración siguiente: Configuración de seguridad (desactivada = 0 y activada = 1): Permitir administrador remoto = 0, Clientes de red = 0, Comunicación con el administrador de transacciones:  Permitir transacciones entrantes = 0, Permitir transacciones salientes = 0, Protocolo Internet de transacciones (TIP) = 0,  Habilitar transacciones XA = 0,  Habilitar transacciones de SNA LU 6.2 = 1,  Seguridad de las comunicaciones MSDTC = Se requiere autenticación mutua, Cuenta = NT AUTHORITY\NetworkService,  Detección de exclusión del firewall = 0 Puente de transacciones instalado = 0 Filtrar eventos duplicados = 1"
Información,17/11/2024 15:09:38,edgeupdate,0,Ninguno,Service stopped.
Información,17/11/2024 15:08:40,Microsoft-Windows-WMI,5617,Ninguno,Los subsistemas del servicio Instrumental de administración de Windows se inicializaron correctamente
Información,17/11/2024 15:08:33,Microsoft-Windows-WMI,5611,Ninguno,El servicio Instrumental de administración de Windows detectó un cierre del sistema incoherente.
Información,17/11/2024 15:08:06,Microsoft-Windows-Security-SPP,903,Ninguno,"Se detuvo el servicio de protección de software.
"
Información,17/11/2024 15:08:06,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2024-11-18T14:07:06Z. Motivo: TBL.
Información,17/11/2024 15:07:33,Microsoft-Windows-Security-SPP,902,Ninguno,"Se inició el servicio de protección de software.
10.0.20348.587"
Información,17/11/2024 15:07:33,Microsoft-Windows-Security-SPP,1037,Ninguno,Tiempo de licencia con límite de tiempo que queda: validity horas 259095 minutos.
Información,17/11/2024 15:07:33,Microsoft-Windows-Security-SPP,1003,Ninguno,"El servicio de protección de software completó la comprobación del estado de licencias.
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Estado de licencias=
1: 1d02774d-66ab-4c57-8b14-e254fdce09d4, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0x00000000 180 259095)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]

"
Información,17/11/2024 15:07:33,Microsoft-Windows-Security-SPP,1066,Ninguno,"Estado de inicialización para objetos de servicio.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
"
Información,17/11/2024 15:07:33,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 15:07:30,Microsoft-Windows-Security-SPP,900,Ninguno,"Se está iniciando el servicio de protección de software.
Parámetros:TriggerStarted:6"
Información,17/11/2024 15:07:30,Microsoft-Windows-WMI,5615,Ninguno,El servicio Instrumental de administración de Windows se inició correctamente
Advertencia,17/11/2024 15:07:30,EvntAgnt,3007,Ninguno,Error al abrir el archivo de registro de evento State. No se procesará el registro. El código devuelto desde OpenEventLog es 87.
Advertencia,17/11/2024 15:07:29,EvntAgnt,3007,Ninguno,Error al abrir el archivo de registro de evento Parameters. No se procesará el registro. El código devuelto desde OpenEventLog es 87.
Error,17/11/2024 15:07:28,VSS,8193,Ninguno,"Error del Servicio de instantáneas de volumen: error inesperado al llamar a la rutina RegOpenKeyExW(-2147483646,SYSTEM\CurrentControlSet\Services\VSS\Diag,...). HR = 0x80070005, Acceso denegado.
. 

Operación:
   Inicializando el escritor

Contexto:
   Id. de clase del escritor: {e8132975-6f93-4464-a53e-1050253ae220}
   Nombre del escritor: System Writer
   Id. de instancia del escritor: {79a2447f-a680-41b6-b0f5-d4f66700229d}"
Información,17/11/2024 15:07:24,Microsoft-Windows-User Profiles Service,1531,Ninguno,"El Servicio de perfiles de usuario se ha iniciado correctamente. 

"
Información,17/11/2024 14:16:48,.NET Runtime Optimization Service,1130,Ninguno,.NET Runtime Optimization Service (4.0.30319.0) - Installed from repository: mscorlib
Información,17/11/2024 14:11:12,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:02Z. Motivo: RulesEngine.
Información,17/11/2024 14:10:24,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 14:02:21,Windows Error Reporting,1001,Ninguno,"Depósito con errores 1314452627427863605, tipo 5
Nombre de evento: RADAR_PRE_LEAK_64
Respuesta: No disponible
Identificador de archivo .cab: 0

Firma del problema:
P1: sqlservr.exe
P2: 2014.120.5214.6
P3: 10.0.20348.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Archivos adjuntos:
\\?\C:\Users\ADMINI~1\AppData\Local\Temp\RDRF6A3.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.76a14853-0a37-48bd-a9c3-85c22117329d.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4b929b1c-78bf-4c70-b8ed-61b72135de83.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.45fe30b6-fd52-431c-90dc-665b0c9a0f51.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b420ca13-69e5-42b7-bd21-719fb8d18a27.tmp.txt

Es posible que estos archivos estén disponibles aquí:


Símbolo de análisis: 
Nueva búsqueda de una solución: 0
Id. de informe: 5719ca14-1856-43ae-ab65-fb1d0697796d
Estado del informe: 268435456
Depósito con algoritmo hash: a674ccca91cd64d6923ddfb34beaac35
GUID de archivo .cab: 0"
Información,17/11/2024 14:01:04,Microsoft-Windows-Security-SPP,16384,Ninguno,El servicio de protección de software se programó correctamente para reiniciarse a las 2025-04-16T12:21:04Z. Motivo: RulesEngine.
Información,17/11/2024 14:00:34,Microsoft-Windows-Security-SPP,1033,Ninguno,"Se excluyeron las directivas porque solo están definidas con el atributo de solo invalidación.
Nombres de directiva=(Security-SPP-Reserved-EnableNotificationMode) 
Id. de aplicación=55c92734-d682-4d71-983e-d6ec3f16059f
Id. de SKU=1d02774d-66ab-4c57-8b14-e254fdce09d4"
Información,17/11/2024 14:00:34,Microsoft-Windows-Security-SPP,1034,Ninguno,Se encontró una definición duplicada de la directiva. Nombre de directiva=Security-SPP-Reserved-LicenseProperties  Prioridad=100
Información,17/11/2024 14:00:33,Microsoft-Windows-Security-SPP,16394,Ninguno,La migración de nivel inferior sin conexión se realizó correctamente.
Información,17/11/2024 13:58:15,VSS,8224,Ninguno,El servicio VSS se está cerrando por un tiempo de espera inactivo. 
Error,17/11/2024 13:54:51,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos nfscimprov intentó registrar la consulta ""select * from MSFT_NfsShareEvent"" en la que no existe la clase de destino ""MSFT_NfsShareEvent"" en el espacio de nombres //./ROOT/Microsoft/Windows/NFS. Se omitirá la consulta."
Error,17/11/2024 13:54:51,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from MSFT_NfsShareEvent"" en la que no existe la clase de destino ""MSFT_NfsShareEvent"" en el espacio de nombres //./ROOT/Microsoft/Windows/NFS. Se omitirá la consulta."
Error,17/11/2024 13:54:48,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos GatewayHealthMonitorProvider intentó registrar la consulta ""select * from MSFT_GatewayHealthEvent"" en la que no existe la clase de destino ""MSFT_GatewayHealthEvent"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/GatewayHealthMonitor. Se omitirá la consulta."
Error,17/11/2024 13:54:48,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from MSFT_GatewayHealthEvent"" en la que no existe la clase de destino ""MSFT_GatewayHealthEvent"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/GatewayHealthMonitor. Se omitirá la consulta."
Error,17/11/2024 13:54:47,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos RAServerPSProvider intentó registrar la consulta ""select * from RemoteAccessError"" en la que no existe la clase de destino ""RemoteAccessError"" en el espacio de nombres //./ROOT/Microsoft/Windows/RemoteAccess/Server. Se omitirá la consulta."
Error,17/11/2024 13:54:47,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from RemoteAccessError"" en la que no existe la clase de destino ""RemoteAccessError"" en el espacio de nombres //./ROOT/Microsoft/Windows/RemoteAccess/Server. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos RAMgmtPSProvider intentó registrar la consulta ""select * from RemoteAccessError"" en la que no existe la clase de destino ""RemoteAccessError"" en el espacio de nombres //./ROOT/Microsoft/Windows/RemoteAccess. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from RemoteAccessError"" en la que no existe la clase de destino ""RemoteAccessError"" en el espacio de nombres //./ROOT/Microsoft/Windows/RemoteAccess. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos BgpServerProvider intentó registrar la consulta ""select * from RouteEvent2"" en la que no existe la clase de destino ""RouteEvent2"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/Routing. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos BgpServerProvider intentó registrar la consulta ""select * from RouteEvent"" en la que no existe la clase de destino ""RouteEvent"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/Routing. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from RouteEvent2"" en la que no existe la clase de destino ""RouteEvent2"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/Routing. Se omitirá la consulta."
Error,17/11/2024 13:54:44,Microsoft-Windows-WMI,24,Ninguno,"El proveedor de eventos  intentó registrar la consulta ""select * from RouteEvent"" en la que no existe la clase de destino ""RouteEvent"" en el espacio de nombres //./root/Microsoft/Windows/RemoteAccess/Routing. Se omitirá la consulta."
Advertencia,17/11/2024 13:54:31,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (WebAdministrationProvider) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, Root\WebAdministration, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,17/11/2024 13:54:31,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (WebAdministrationProvider) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, Root\WebAdministration, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,17/11/2024 13:54:31,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (WebAdministrationProvider) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, Root\WebAdministration, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Información,17/11/2024 13:54:12,MSSQL$MICROSOFT##WID,3408,Servidor,Se completó la recuperación. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:12,MSSQL$MICROSOFT##WID,17126,Servidor,SQL Server ya está preparado para recibir conexiones de clientes. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,9688,Servidor,Se ha iniciado el administrador de Service Broker.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,9666,Servidor,El extremo Creación de reflejo de la base de datos está deshabilitado o se ha detenido.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,9666,Servidor,El extremo Service Broker está deshabilitado o se ha detenido.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,17117,Servidor,La base de datos tempdb tiene 1 archivos de datos.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,17137,Servidor,Iniciando la base de datos 'tempdb'.
Información,17/11/2024 13:54:10,MSSQL$MICROSOFT##WID,17136,Servidor,Borrando la base de datos tempdb.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17137,Servidor,Iniciando la base de datos 'model'.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,958,Servidor,La versión de compilación de la base de datos de recursos es 12.00.5214. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17137,Servidor,Iniciando la base de datos 'msdb'.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17137,Servidor,Iniciando la base de datos 'mssqlsystemresource'.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17199,Servidor,"No se inició la compatibilidad con la conexión de administrador dedicada porque está deshabilitada en esta edición de SQL Server. Si desea utilizar una conexión de administrador dedicada, reinicie el SQL Server mediante una marca de seguimiento 7806. No se requiere ninguna acción por parte del usuario."
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,26048,Servidor,El proveedor de la conexión local del servidor está preparado para aceptar la conexión en [ \\.\pipe\MICROSOFT##WID\tsql\query ].
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,5602,Servidor,La regeneración de la clave maestra de servicio se realizó correctamente.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17108,Servidor,Se actualizó correctamente la directiva de contraseñas.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17663,Servidor,El nombre de servidor es 'WIN-1I8FL1H3DE7\MICROSOFT##WID'. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,19030,Servidor,"Se inició el Id. de seguimiento de SQL 1 con el inicio de sesión ""sa""."
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,33218,Servidor,SQL Server Audit ha iniciado las auditorías. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,33217,Servidor,SQL Server Audit está iniciando las auditorías. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,10981,Servidor,La reconfiguración del regulador de recursos se completó correctamente.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,5604,Servidor,El intento de regeneración de contraseña para SA se realizó correctamente.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,6253,Servidor,Se inicializó la funcionalidad Common Language Runtime (CLR) con la versión de CLR v4.0.30319 de C:\Windows\Microsoft.NET\Framework64\v4.0.30319\.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17137,Servidor,Iniciando la base de datos 'master'.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,49910,Servidor,Métrica de uso de software está deshabilitada.
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17118,Servidor,"Inicialización instantánea de archivos de la base de datos: deshabilitado. Por consideraciones de seguridad y rendimiento, vea el tema ""Inicialización instantánea de archivos de la base de datos"" en Libros en pantalla de SQL Server. Este es un mensaje informativo. No se requiere ninguna acción del usuario."
Información,17/11/2024 13:54:09,MSSQL$MICROSOFT##WID,17125,Servidor,Utilizando la asignación dinámica de bloqueos. Asignación inicial de 2500 Bloques de bloqueo y 5000 Bloques de propietarios de bloqueo por nodo. Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17811,Servidor,El número máximo de conexiones de administrador dedicadas para esta instancia es '1'
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17152,Servidor,Configuración de nodo: nodo 0: máscara de CPU: 0x0000000000000003:0. Máscara de CPU activa: 0x0000000000000003:0. Este mensaje proporciona una descripción de la configuración de NUMA para este equipo. Es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17107,Servidor,Los contadores Perfmon para fondos y grupos de regulación de recursos están deshabilitados porque no se inicializaron.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,49917,Servidor,Intercalación predeterminada: SQL_Latin1_General_CP1_CI_AS (us_english 1033)
Error,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,8317,Servidor,No se puede consultar 'First Counter' asociado con la clave del Registro 'HKLM\SYSTEM\CurrentControlSet\Services\MSSQL$MICROSOFT##WID\Performance'. Los contadores de rendimiento de SQL Server están deshabilitados.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,852,Servidor,Usando la memoria convencional en el administrador de memoria.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,49903,Servidor,Se han detectado 4735 MB de RAM. Este es un mensaje informativo; no se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17162,Servidor,Se está iniciando SQL Server con una prioridad base normal (=7). Este es un mensaje meramente informativo. No se requiere ninguna acción por parte del usuario.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17164,Servidor,"SQL Server detectó 1 sockets con 2 núcleos por socket y 2 procesadores lógicos por socket, 2 procesadores lógicos en total; con 2 procesadores lógicos basados en licencias de SQL Server. Este es un mensaje informativo; no se requiere ninguna acción por parte del usuario."
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17115,Servidor,"Parámetros de inicio de la línea de comandos:
	 -S ""MSWIN8.SQLWID""
	 -s ""MICROSOFT##WID"""
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17110,Servidor,"Parámetros de inicio del Registro: 
	 -d C:\Windows\WID\Data\master.mdf
	 -l C:\Windows\WID\Data\mastlog.ldf
	 -e C:\Windows\WID\Log\error.log
	 -K
	 -T 1617
	 -w 65535"
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,49904,Servidor,La cuenta de servicio es 'NT SERVICE\MSSQL$MICROSOFT##WID'. Este es un mensaje informativo; no se requiere ninguna acción del usuario.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17111,Servidor,Registrando mensajes de SQL Server en el archivo 'C:\Windows\WID\Log\error.log'.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,15268,Servidor,El modo de autenticación es WINDOWS-ONLY.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,18496,Servidor,"Fabricante del sistema: 'innotek GmbH', modelo del sistema: 'VirtualBox'."
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17104,Servidor,El id. de proceso del servidor es 1368.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17103,Servidor,Todos los derechos reservados.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17101,Servidor,(c) Microsoft Corporation.
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,49916,Servidor,Ajuste de UTC: 1:00
Información,17/11/2024 13:54:08,MSSQL$MICROSOFT##WID,17069,Servidor,Microsoft SQL Server 2014 (SP2-GDR) (KB4057120) - 12.0.5214.6 (X64) 
	Jan  9 2018 15:03:12 
	Copyright (c) Microsoft Corporation
	Windows Internal Database (64-bit) on Windows NT 6.3 <X64> (Build 20348: ) (Hypervisor)

Información,17/11/2024 13:54:08,Microsoft-Windows-Search-ProfileNotify,5,Ninguno,"El servicio Windows Search creó una configuración predeterminada para el nuevo usuario 'NT SERVICE\MSSQL$MICROSOFT##WID' .
"
Error,17/11/2024 13:54:05,VSS,8193,Ninguno,"Error del Servicio de instantáneas de volumen: error inesperado al llamar a la rutina RegOpenKeyExW(-2147483646,SYSTEM\CurrentControlSet\Services\VSS\Diag,...). HR = 0x80070005, Acceso denegado.
. 

Operación:
   Inicializando el escritor

Contexto:
   Id. de clase del escritor: {8d5194e1-e455-434a-b2e5-51296cce67df}
   Nombre del escritor: WIDWriter
   Nombre de instancia del escritor: Microsoft SQL Server 2014:SQLWriter
   Id. de instancia del escritor: {4e718494-034c-4644-80e1-988d0fae7b39}"
Advertencia,17/11/2024 13:54:05,EvntAgnt,3007,Ninguno,Error al abrir el archivo de registro de evento State. No se procesará el registro. El código devuelto desde OpenEventLog es 87.
Advertencia,17/11/2024 13:54:05,EvntAgnt,3007,Ninguno,Error al abrir el archivo de registro de evento Parameters. No se procesará el registro. El código devuelto desde OpenEventLog es 87.
